Dealer,Company,FEIN,DNI,Peripherals,Service Name,Owner,Unit ID,Unit,Unit Type,Carrier,Monthly Fee,Billing Group,Billing Period,Last Srv Paid Until,Service Paid Until,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Assigned To Company,Last Event Date,Last Contact On,Last Event Address
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0L7X,31,CalAmp 2630 - HSPA -LMU26H3001-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764304673,5905901012476077,8934071200001282203,357041068429615,,Active,Parked,4/4/2024 12:10:20 PM,4/29/2024 5:09:09 PM,4/29/2024 5:45:47 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0L7Y,32,CalAmp 2630 - HSPA -LMU26H3001-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764304609,5901012473632,8934071200001272337,357041068431595,,Active,Parked,4/4/2024 11:52:31 AM,4/29/2024 4:39:18 PM,4/29/2024 5:45:43 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0L80,34,CalAmp 2630 - HSPA -LMU26H3001-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764304767,5901012472012,8934071200001272360,357041068502395,,Active,Idle Alert,4/15/2024 11:19:15 AM,4/29/2024 5:12:33 PM,4/29/2024 5:13:01 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LP8,Y83BLM/ ALLAN GIUSEP,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041690558,5901013289688,8934071500004915612,868574041690558,,Active,Power OFF,5/31/2024 4:52:20 PM,4/3/2024 7:28:43 AM,4/3/2024 8:26:44 AM,"C. 24 de Febrero 4, Praderas de San Mateo, 53228 Naucalpan de Juárez, Méx., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LP9,0LP9,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/8/2024 12:00:00 AM,11/18/2016 12:00:00 AM,864802030602399,5901009407083,8934071400005523939,864802030602399,,Active,Idle - Stop,11/8/2024 2:01:42 PM,11/8/2024 7:45:21 PM,11/8/2024 7:45:43 PM,"Avenida Stiva Barragan, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LPE,Z11BLM / GUILLERMO O,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041685368,5901013961764,8934071400007067703,868574041685368,,Active,Power OFF,5/31/2024 4:41:36 PM,5/29/2024 8:10:32 PM,5/29/2024 8:10:56 PM,"C. Tonatiuh 308, 76113 Santiago de Querétaro, Qro., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LPH,0LPH,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,868574041696597,5901019684255,8934076500006276166,868574041696597,,Active,Idle - Stop,5/31/2024 4:34:18 PM,6/24/2024 8:50:37 PM,6/24/2024 8:50:48 PM,"Calle Balcones de Anahuac, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LPN,V08BLM/ VICTOR VALDE,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041696373,5901013070278,8934071400007069758,868574041696373,,Active,Parked,5/31/2024 5:06:42 PM,5/25/2024 9:13:10 PM,5/25/2024 9:13:37 PM,879 Prolongación Petén
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LPQ,0LPQ,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,6/8/2024 12:00:00 AM,11/18/2016 12:00:00 AM,864802030611804,5901009379460,8934071400005523921,864802030611804,,Active,Ping,6/8/2024 2:01:14 PM,10/2/2024 9:38:13 PM,10/2/2024 9:38:41 PM,"Avenida Stiva Barragan, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0LPR,0LPR,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,868574041698726,6646289459,8952020524110557369,868574041698726,,Active,Power OFF,5/31/2024 4:36:45 PM,7/31/2024 5:24:09 PM,7/31/2024 5:24:30 PM,"Avenida Stiva Barragan, San Nicolás de los Garza, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0NV7,16,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363163886,5901014341870,8934071200002855221,358077093010623,,Active,End Speeding,4/4/2024 12:11:47 PM,4/29/2024 5:44:54 PM,4/29/2024 5:45:18 PM,"Best Western-Monterrey Int'l, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0NVL,46,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363163887,5901014080067,8934071200001588864,358077093050231,,Active,Idle Alert,4/4/2024 12:04:02 PM,4/26/2024 4:48:42 PM,4/27/2024 6:23:29 AM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0O56,48,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363163814,5901014911853,8934076200004338411,358077093055966,,Active,Parked,4/15/2024 4:49:09 PM,4/29/2024 4:28:15 PM,4/29/2024 4:28:29 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0O5L,44,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363110786,5901014341879,8934071200002855296,359369090059334,,Active,Parked,4/4/2024 12:05:56 PM,4/29/2024 4:50:46 PM,4/29/2024 4:51:10 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0O5R,42,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363106956,5901014341882,8934071200002855338,358077091704912,,Active,Parked,4/15/2024 11:20:46 AM,2/23/2023 7:30:00 PM,2/23/2023 7:30:23 PM,"Av. Gasoducto 117, Privadas Del Sauce Sector Avellano, Sin Nombre de Col 1, Cd Gral Escobedo, N.L.,"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0O5Z,091-ROBADA,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363122552,5901014911863,8934076200004339617,359369091082475,,Active,Idle Alert,7/2/2024 11:48:07 AM,6/21/2024 3:38:17 PM,6/21/2024 3:38:35 PM,"Avenida Reforma, Hidalgo"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0PMJ,0PMJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,1363119208,5901014921096,8934076200005016651,359369091197646,,Active,Ignition OFF,5/31/2024 6:32:07 PM,5/28/2024 3:56:53 PM,9/17/2024 9:28:50 PM,"Blvd. Adolfo López Mateos 1717, Los Gavilanes, 37270 León, Gto., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0PMN,32AC4F,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363119240,5901009825388,8934076200002540026,359369091117768,,Active,Parked,5/16/2024 1:06:01 PM,11/14/2024 1:26:10 PM,11/14/2024 3:28:25 PM,"JFG4+8F Emiliano Zapata, Hgo., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0PMT,0PMT,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,1363122230,5901013147436,8934071200003847359,359369091199519,,Active,Ignition OFF,9/7/2024 3:06:15 PM,3/25/2024 7:23:57 PM,9/17/2024 10:19:05 PM,Gulf of Guinea
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0PMU,KIA SPORTAGE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363122595,5901020156962,8934076200007154971,359369091110417,,Active,Parked,11/13/2024 5:44:07 PM,11/14/2024 3:53:16 PM,11/14/2024 3:53:36 PM,"Miguel Hidalgo 190, Centro de Mina, 65100 Mina, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0PN8,0PN8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,1363122702,5901014911926,8934076200005018202,359369091084174,,Active,Ignition OFF,5/31/2024 6:50:54 PM,5/12/2024 11:52:39 AM,9/17/2024 10:34:04 PM,"Prol Emperadores, Emperadores, Distrito Federal, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0Q0E,EXO-72 FRANCISCO MEN,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363122504,590,8934071200003853837,359369091086468,,Active,Towing/Drifting?,5/18/2024 1:52:17 PM,2/10/2024 7:36:53 PM,2/10/2024 7:37:08 PM,"SR-40, Santa Catarina, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0QLO,MOTO HONDA,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363122240,5901013554403,8934071200004321875,359369091104246,,Active,Drive,11/1/2024 11:30:23 AM,8/14/2024 2:03:09 PM,8/14/2024 2:03:39 PM,"MEX-15, Jalisco"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0SEM,LUIS JAVIER ESPINOZA,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,1363186501,5901012519817,8934076200005921991,354514101574061,,Active,Parked,9/10/2024 1:24:02 PM,7/16/2024 7:36:28 PM,7/16/2024 8:17:52 PM,"Del Poniente, Santa Catarina, Nuevo Leon, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0U6W,TRANSIT PERSONAL,CalAmp 2630 - HSPA -LMU26H3001-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764409787,5901017505051,8934076200008196401,354514101452318,,Active,Parked,7/4/2024 11:52:09 AM,7/13/2024 9:23:07 AM,7/13/2024 1:12:47 PM,"JH5R+5R Providencia de San Antonio, Guanajuato, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0USD,ES-CHEROKEE SRT,CalAmp 2630 - 3G - LMU2631H-H000-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764408197,5901017369682,8934076200007176636,354514101153825,,Active,Parked,11/13/2024 5:42:38 PM,8/23/2024 8:11:54 PM,8/23/2024 10:12:35 PM,"Rafael de la Peña y Peña, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0UT1,Internacional 2023,CalAmp 2630 - 3G - LMU2631H-H000-G1000,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,4764409788,5901017341582,8934076200007154773,352556102198178,,Active,Parked,10/7/2024 11:27:43 AM,10/5/2024 10:12:26 PM,10/5/2024 10:12:35 PM,"Jacarandas 74, Rincon Verde, 53219 Naucalpan de Juárez, Méx., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0WPQ,Z59BLM/ SIN ASIGNAR,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041687844,5901013289692,8934071500004915653,868574041687844,,Active,Power OFF,5/31/2024 4:35:31 PM,5/24/2024 7:42:36 AM,5/24/2024 8:40:45 AM,879 Prolongación Petén
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0WQ1,IBIZA,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041697900,5901013056952,8934071400007190620,868574041697900,,Active,Parked,7/9/2024 5:26:10 PM,7/9/2024 12:49:36 PM,7/9/2024 12:49:54 PM,"Calle Antonio Manuel Rivera, Tlalnepantla, México"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0WQI,SJP209B/ ORLANDO RIO,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041901963,5901013070273,8934071400007069691,868574041901963,,Active,Idle - Stop,5/31/2024 5:10:50 PM,6/1/2024 12:20:57 PM,6/1/2024 12:21:26 PM,"Oviedo 219, Bosques de Las Cumbres, 64619 Monterrey, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0WQL,ES-63N,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041870945,5901013070276,8934071400007069725,868574041870945,,Active,Parked,11/13/2024 5:41:07 PM,11/14/2024 3:11:26 PM,11/14/2024 3:11:43 PM,"Manuel J Clouthier, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0YIM,U-45,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041869483,590101918641,8934072400006875394,868574041869483,,Active,Panic button,7/4/2024 10:51:44 AM,5/21/2024 8:04:50 PM,5/21/2024 8:05:13 PM,"82V5+8J Rio Grande, Michoacán, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0YJC,0YJC,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041898243,5901018453533,8934072400006950163,868574041898243,,Active,Power OFF,7/4/2024 11:53:33 AM,1/12/2024 8:48:46 PM,1/12/2024 8:49:08 PM,"J4FG+C7 Puerto San Simón, Michoacán, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0Z9I,0Z9I,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041879300,5901019684260,8934076500006276240,868574041879300,,Active,Ping,6/21/2024 12:19:22 PM,6/18/2024 3:38:02 PM,6/18/2024 3:38:25 PM,"Avenida Stiva Barragan, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,0ZL2,0ZL2,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 12:00:00 AM,11/18/2016 12:00:00 AM,868574041871091,5901019684261,8934076500006276224,868574041871091,,Active,Idle - Stop,5/31/2024 6:47:37 PM,6/24/2024 8:46:37 PM,6/24/2024 8:47:16 PM,"Calle Balcones de Anahuac, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,10N0,L35-57,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574041586251,5901013961756,8934071400007065970,868574041586251,,Active,Idle - Stop,5/31/2024 6:25:21 PM,9/10/2024 6:06:26 PM,9/10/2024 6:06:57 PM,"Celestum, San Nicolás de los Garza, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,10RY,PR-1038,Queclink GV55W,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,868574042382114,5901017938977,8934071500006042423,868574042382114,,Active,Parked,9/24/2024 11:44:52 AM,9/25/2024 12:25:40 AM,9/25/2024 12:26:10 AM,"Manzano-6, Union Modelo Guadalupe, Nuevo Leon, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,203O,3.5 TON 67,GenX 656BV,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003906978,8120107253,8952020312541359419,358696043168189,,Active,Ignition OFF,8/6/2024 11:18:52 AM,5/23/2024 4:21:52 PM,5/23/2024 4:22:13 PM,"13 de Mayo, Nuevo Laredo, Tamaulipas"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,225B,BAJA Ezau Cordero,GenX 656B,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003917974,5901014100544,8934076200005921975,358696044195934,,Active,Parked,11/6/2024 5:12:10 PM,11/4/2024 10:10:24 PM,11/4/2024 10:10:41 PM,"San Evaristo-25, Fomerrey 72 Villas Del Obispo San Pedro Garza Garcia, Nuevo Leon, Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,315I,25,GenX 656BV,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003940568,5901009427006,8934071200000905432,355233055912545,,Active,Parked,5/16/2024 1:08:39 PM,4/27/2024 11:59:49 AM,4/27/2024 12:00:18 PM,614 614 622 Nuevo Leon 72 Juárez Juárez Juárez
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,318N,28,GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003940647,8115778301,8952020613541562740,355233055876468,,Active,Parked,4/15/2024 4:44:51 PM,4/1/2024 11:52:12 AM,4/1/2024 11:52:32 AM,"Escobedo 605, Centro de Carmen, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,352C,PR-1913,GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003941778,8120293857,8952020314540785701,355233058603539,,Active,Power Restored,9/24/2024 11:44:38 AM,11/26/2023 2:31:33 AM,11/26/2023 2:31:42 AM,"México 40D, Cadereyta Jiménez, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,445N,BAJA 979-A** Martin,Queclink GV55Lite,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021376173,5901007852359,8934076200000601143,862193021376173,,Active,Parked,10/7/2024 11:43:14 AM,2/10/2023 6:02:26 PM,2/10/2023 6:02:31 PM,"Avenida Isidoro Sepulveda, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,446H,180-A baja,Queclink GV55Lite,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021376306,8119100837,8952020012240030432,862193021376306,,Active,Parked,8/28/2024 11:59:59 AM,8/27/2024 10:50:34 PM,8/27/2024 10:50:55 PM,209 J. M.
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,446Y,977-A **Juan francis,Queclink GV55Lite,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021376165,8115771725,8952020313540761621,862193021376165,,Active,Parked,8/27/2024 5:45:20 PM,8/27/2024 6:29:39 PM,8/27/2024 6:29:58 PM,209 J. M.
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,447P,888-A**,Queclink GV55Lite,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021378518,8186578050,8952020313540761340,862193021378518,,Active,Parked,8/27/2024 5:53:20 PM,8/27/2024 8:59:24 PM,8/27/2024 8:59:54 PM,209 J. M.
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,447V,975-A**Enrique Ibarr,Queclink GV55Lite,TELCEL MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021377650,8115773404,8952020313540761639,862193021377650,,Active,Idle - Stop,8/27/2024 5:11:50 PM,8/27/2024 8:30:00 PM,8/27/2024 8:30:21 PM,209 J. M.
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,44AC,NUEVA,Queclink GV55Lite,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021383526,8182545709,8952020613441551025,862193021383526,,Active,Idle - Stop,7/3/2024 1:34:44 PM,7/6/2024 11:13:12 AM,7/6/2024 11:13:21 AM,"Calle Balcones de Anahuac, Monterrey, Nuevo León"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,450Q,23,Queclink GV55Lite,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021381603,8120306718,8952020514640339636,862193021381603,,Active,Idle - Stop,7/22/2024 11:36:27 AM,7/21/2024 7:30:49 PM,7/21/2024 7:31:02 PM,"Ignacio Allende, Querétaro"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,451J,13,Queclink GV55Lite,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021378781,8183967541,8952020514640339651,862193021378781,,Active,Ping,7/22/2024 6:29:11 AM,7/21/2024 2:19:38 PM,7/21/2024 2:19:53 PM,"Serafina, Ezequiel Montes, Querétaro"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,453E,33,Queclink GV55Lite,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,862193021378161,8118010222,8952020514640339586,862193021378161,,Active,Idle - Stop,7/22/2024 6:30:59 AM,7/21/2024 3:43:06 PM,7/21/2024 3:43:31 PM,"Heriberto Jara, Ezequiel Montes, Querétaro"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,552M,88( pendiente  equi),GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003951709,8182877743,8952020914641026655,359394052987645,,Active,Ignition ON,8/6/2024 11:27:47 AM,3/4/2024 1:33:56 PM,3/4/2024 1:34:14 PM,99 99 35-99 7 Calle Avenida Independencia Calle Avenida Independencia Calle Avenida Independencia Ca
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,64A1,SOLICITADA,GenX 656B,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003954791,8119100703,8952020012240030317,359394056289493,,Active,Parked,6/6/2024 11:19:20 AM,8/18/2023 8:00:07 PM,8/18/2023 8:00:14 PM,"Jesus Garcia Morales, Hermosillo, Sonora"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,671D,TR-202,GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003956211,8182877717,8952020914641026705,354725060639741,,Active,Parked,9/30/2024 11:31:46 AM,9/29/2024 5:51:26 PM,9/29/2024 5:51:49 PM,Carretera Monterrey - Nuevo Laredo
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,678L,07,GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003956402,8119116117,8952020012440578289,354725060629908,,Active,Parked,5/3/2024 11:57:54 AM,11/14/2024 3:45:46 PM,11/14/2024 3:46:01 PM,"Rayon 101, Centro de Carmen, 66550 Carmen, N.L., Mexico"
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,678M,573-A**Christopher b,GenX 656BV,MOVISTAR MX,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003956403,5901007862770,8934076200000578721,354725060629890,,Active,Parked,10/7/2024 11:39:46 AM,8/27/2024 10:08:24 PM,8/27/2024 10:08:51 PM,209 J. M.
UTS Sistemas Kalo MX,**CANCELADO VENTAS,UTS,,"Panic Button,",Professional,Client,678U,04,GenX 656BV,TELCEL MX UTS,29.99,,Mensual,11/18/2016 10:52:50 AM,11/18/2016 10:52:50 AM,000003956411,8182872463,8952020914641026515,354725060631524,,Active,Parked,4/5/2024 12:20:19 PM,4/26/2024 7:28:14 PM,4/26/2024 7:28:20 PM,"Juárez 614, El Jaral, 66550 Carmen, N.L., Mexico"
