,IMEI,Unit Type,Unit,Unit ID
439,6B301A8F,VidFleet 4K,WOY529 VF,13T5
440,6B301AHV,VidFleet 4K,TGL285 VF,13T9
441,6B301AT3,VidFleet 4K,JUY851 VF,13TD
442,6B301AHD,VidFleet 4K,JUY906 VF,13TE
443,6B301ABE,VidFleet 4K,THS110 VF,13TH
444,6B301AY4,VidFleet 4K,TVA538 VF,13TI
445,6B301AWP,VidFleet 4K,TSM029 VF,13TL
446,6B301AUL,VidFleet 4K,WCW485 VF,13TM
447,6B301AVG,VidFleet 4K,FSU104 VF,13TR
448,6B301BVL,VidFleet 4K,JUY907 VF,13TU
449,6B301AMH,VidFleet 4K,SNG017 VF,13TW
450,6B301AXA,VidFleet 4K,JKU830 VF,13TZ
451,6B301ANV,VidFleet 4K,LXS366 VF,13U0
452,6B301ALX,VidFleet 4K,WOS344 VF,13U1
453,6B301AJ5,VidFleet 4K,SWP488 VF,13U2
454,6B301B16,VidFleet 4K,WNM579 VF,13U8
455,6B301ARP,VidFleet 4K,SBL009 VF,145J
456,6B301BN9,VidFleet 4K,KOK936 VF,145T
457,6B301A5K,VidFleet 4K,NNZ901 VF,145U
458,6B301AQ2,VidFleet 4K,NHQ844 VF,146Z
459,6B301B2L,VidFleet 4K,UPO081 VF,147E
460,6B301BUK,VidFleet 4K,JUY931 VF,147H
461,6B301B70,VidFleet 4K,ERK901 VF,147M
462,6B301BHJ,VidFleet 4K,UAR729 VF,147S
463,6B301AFM,VidFleet 4K,WFH891 VF,147Z
464,6B301AZG,VidFleet 4K,TLZ741 VF,14A9
465,6B301A9G,VidFleet 4K,NNZ902 VF,14AN
466,6B301BV3,VidFleet 4K,WOT564 VF,14AT
467,6B301BN8,VidFleet 4K,EYX840 VF,14B3
468,6B301AHQ,VidFleet 4K,EQY796 VF,14B9
469,6B301AGB,VidFleet 4K,TDS983 VF,14BC
470,6B301AT2,VidFleet 4K,FST589 VF,14BF
471,6B301AG3,VidFleet 4K,FST594 VF,14BI
472,6B301BLG,VidFleet 4K,TLZ740 VF,14BJ
473,868574042788732,Queclink GV55W,ERK901,14DB
474,868574042894761,Queclink GV55W,WOS345,14DF
475,868574042895214,Queclink GV55W,UAR729,14E3
476,868574042893060,Queclink GV55W,SBL009,14E5
477,868574042788351,Queclink GV55W,KOK936,14E6
478,868574042783725,Queclink GV55W,JUY931,14EM
479,868574042785795,Queclink GV55W,EQZ328,14F4
480,868574042843495,Queclink GV55W,ERK710,14KD
481,868574042898531,Queclink GV55W,JUY610,14KL
482,868574042887849,Queclink GV55W,VKQ018,14KR
483,868574042858667,Queclink GV55W,FST594,14L0
484,868574042900451,Queclink GV55W,SKX929,14LZ
485,868574042892419,Queclink GV55W,NNZ902,14M5
486,868574042903182,Queclink GV55W,FSW159,14MR
487,868574042894688,Queclink GV55W,TLZ740,14MZ
488,868574042858477,Queclink GV55W,TDS983,14N0
489,868574042894191,Queclink GV55W,ERK706,14NM
490,868574042875869,Queclink GV55W,VXI523,14P5
491,868574042921358,Queclink GV55W,SKX529,14P6
492,868574042919105,Queclink GV55W,TLY276,14P7
493,868574042907530,Queclink GV55W,VXI522,14P8
494,868574042893227,Queclink GV55W,FSW160,14P9
495,868574042900709,Queclink GV55W,SKX463,14PB
496,868574042921028,Queclink GV55W,VIV543,14PK
497,868574042901830,Queclink GV55W,SOO660,14PT
498,868574042900279,Queclink GV55W,SKX911,14ZK
499,868574042866504,Queclink GV55W,WOY513,14ZN
500,868574042883277,Queclink GV55W,NNZ794,14ZO
501,868574042924832,Queclink GV55W,EYX831,14ZU
502,868574042893771,Queclink GV55W,SOO658,14ZV
503,868574042898515,Queclink GV55W,EQZ357,14ZW
504,868574042909544,Queclink GV55W,SKX701,14ZX
505,868574042910344,Queclink GV55W,WNN222,14ZY
506,868574042882121,Queclink GV55W,EYX832,1518
507,868574042899026,Queclink GV55W,SKX944,1519
508,868574042892112,Queclink GV55W,EXX444,1520
509,868574042905922,Queclink GV55W,EYX839,15A6
510,868574042913710,Queclink GV55W,WOY701,15AA
511,868574042921077,Queclink GV55W,SKX490,15AD
512,868574042900527,Queclink GV55W,EXX445,15AE
513,868574042850789,Queclink GV55W,JKV599,15AF
514,868574042910252,Queclink GV55W,SWT623,15AG
515,868574042882246,Queclink GV55W,TLY270,15AH
516,868574042846571,Queclink GV55W,NNZ788,15AI
517,868574042894993,Queclink GV55W,WOT368,15AN
518,868574042882634,Queclink GV55W,WOT657,15B0
519,868574042918206,Queclink GV55W,JKU545,15B5
520,868574042892435,Queclink GV55W,WCX743,15B6
521,868574042926498,Queclink GV55W,ERK576,15B7
522,868574042867320,Queclink GV55W,SKX457,15BB
523,868574042897293,Queclink GV55W,EYX838,15BC
524,868574042870258,Queclink GV55W,SOR490,15BD
525,868574042871587,Queclink GV55W,WOX451,15BF
526,868574042925003,Queclink GV55W,JKV581,15BJ
527,868574042924741,Queclink GV55W,WOT648,15BK
528,868574042930557,Queclink GV55W,WOT363,15BL
529,868574042867437,Queclink GV55W,SKX519,15BM
530,868574042843594,Queclink GV55W,WOT360,15BN
531,868574042844972,Queclink GV55W,WOT362,15BP
532,868574042863790,Queclink GV55W,TLY275,15BQ
533,868574042855341,Queclink GV55W,TLZ656,15BR
534,868574042837984,Queclink GV55W,TBK560,15BS
535,868574042872759,Queclink GV55W,SKX475,15BT
536,868574042901079,Queclink GV55W,TLZ645,15BV
537,868574042872684,Queclink GV55W,ERK707,15BW
538,868574042902945,Queclink GV55W,SKX456,15BX
539,868574042859772,Queclink GV55W,EQZ326,15C0
540,868574042863931,Queclink GV55W,TTZ928,15C1
541,868574042890793,Queclink GV55W,TKH132,15C3
542,868574042899448,Queclink GV55W,JUY261,15C4
543,868574042902143,Queclink GV55W,TLZ657,15C5
544,868574042858535,Queclink GV55W,WCX749,15CA
545,868574042862404,Queclink GV55W,EQZ971,15CC
546,868574042870142,Queclink GV55W,EQZ347,15CD
547,868574042851035,Queclink GV55W,WNM381,15CI
548,868574042877055,Queclink GV55W,WNM398,15CO
549,868574042896923,Queclink GV55W,TLY744,15CP
550,868574042880760,Queclink GV55W,WOY512,15CT
551,868574042872338,Queclink GV55W,WOT371,15CW
552,868574042856414,Queclink GV55W,WOT361,15CX
553,868574042848049,Queclink GV55W,EQZ327,15CY
554,868574042902127,Queclink GV55W,TLZ643,15D0
555,868574042876933,Queclink GV55W,WOX452,15D2
556,868574042863261,Queclink GV55W,WNM393 ,15D3
557,868574042868013,Queclink GV55W,WOT364,15D5
558,868574042898549,Queclink GV55W,EQZ355,15D7
559,868574042902697,Queclink GV55W,EQZ334,15D8
560,868574042894696,Queclink GV55W,WOT652,15D9
561,868574042902663,Queclink GV55W,JKV455,15DA
562,868574042860028,Queclink GV55W,JKU825,15DB
563,868574042864368,Queclink GV55W,JKV580,15DC
564,868574042870613,Queclink GV55W,EQZ354,15DD
565,868574042900006,Queclink GV55W,EQZ329,15DE
566,868574042884127,Queclink GV55W,TLZ647,15DF
567,868574042864665,Queclink GV55W,JUY618,15DG
568,868574042866918,Queclink GV55W,JUY258,15DI
569,868574042901780,Queclink GV55W,WOT375,15DJ
570,868574042888151,Queclink GV55W,EQZ330,15DK
571,868574042915764,Queclink GV55W,SKX511,15DM
572,868574042931357,Queclink GV55W,WOT365,15DN
573,868574042910781,Queclink GV55W,SKX685,15DO
574,868574042914809,Queclink GV55W,SMB365,15DP
575,868574042923503,Queclink GV55W,WOT651,15DQ
576,868574042916234,Queclink GV55W,SKX472,15DR
577,868574042891536,Queclink GV55W,SKX470,15DS
578,868574042880133,Queclink GV55W,SKX485,15DT
579,868574042859152,Queclink GV55W,SKX504,15DU
580,868574042901012,Queclink GV55W,SMB364,15DV
581,868574042855242,Queclink GV55W,SKX467,15DW
582,868574042837844,Queclink GV55W,WOT627,15DX
583,868574042901483,Queclink GV55W,SKX498,15DY
584,868574042930664,Queclink GV55W,SKX507,15DZ
585,868574042907878,Queclink GV55W,TLZ655,15E0
586,868574042910724,Queclink GV55W,JUY855,15E2
587,868574042908934,Queclink GV55W,SKX461,15E3
588,868574042917422,Queclink GV55W,JUY282 ,15E4
589,868574042879705,Queclink GV55W,JKV583,15E5
590,868574042929054,Queclink GV55W,EQZ353,15E7
591,868574042914577,Queclink GV55W,JKV582,15E9
592,868574042898176,Queclink GV55W,JUY269 ,15EA
593,868574042844808,Queclink GV55W,JUY621,15EG
594,868574042914684,Queclink GV55W,WOT366,15EH
595,868574042914643,Queclink GV55W,TLY273,15EI
596,868574042844410,Queclink GV55W,NNZ787,15EL
597,868574042886817,Queclink GV55W,SKX503,15EQ
598,868574042893904,Queclink GV55W,WOT616,15ER
599,868574042893367,Queclink GV55W,NNZ798,15EW
600,868574042931423,Queclink GV55W,NNZ730,15EY
601,868574042927082,Queclink GV55W,FSU882,15F1
602,868574042920111,Queclink GV55W,WNM385,15GE
603,868574042915517,Queclink GV55W,EXX442,15GN
604,868574042925078,Queclink GV55W,NNZ797,15GO
605,868574042924428,Queclink GV55W,SWT624,15GP
606,868574042915871,Queclink GV55W,CSC274,15HP
607,868574042898994,Queclink GV55W,EYX833,15HT
608,868574042926621,Queclink GV55W,SXX315,15HV
609,868574042923172,Queclink GV55W,JUY693,15HW
610,868574042908124,Queclink GV55W,ERK713,15HX
611,868574042900022,Queclink GV55W,TLZ652,15HY
612,868574042918313,Queclink GV55W,TLZ660,15I1
613,868574042922679,Queclink GV55W,WNM388,15I2
614,868574042903844,Queclink GV55W,VXI532,15I3
615,868574042907829,Queclink GV55W,SOR340,15IH
616,868574042908132,Queclink GV55W,EQZ322,15IM
617,868574042922018,Queclink GV55W,FSW157,15IV
618,868574042913991,Queclink GV55W,SOO657,15JT
619,868574042903653,Queclink GV55W,YAR184,15JU
620,868574042914668,Queclink GV55W,SKX679,15JW
621,868574042928064,Queclink GV55W,TLZ648,15K3
622,868574042899968,Queclink GV55W,EYX834,15NG
623,868574042849187,Queclink GV55W,VFE507,15ON
624,868574042918081,Queclink GV55W,ERK700,15PE
625,6B301GN9,VidFleet 4K,THS195 VF,15R7
626,868574042598073,Queclink GV55W,FST590,897B
627,868574042928171,Queclink GV55W,JMM376,15J4
628,868574042903588,Queclink GV55W,FQT705,15J5
629,868574042931225,Queclink GV55W,HFQ756,15OU
630,868574042919139,Queclink GV55W,EJN723,15OV
631,868574042924147,Queclink GV55W,EJT032,15OY
632,868574042787932,Queclink GV55W,SY007CEP807K8,13K8
633,354514102543396,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,MQ624 HITACHIZX350LC,005I
634,354514102538867,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,VH432 SRR783,05WT
635,354514102545474,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,VH263 - SRR782 TRACT,0UJF
636,354514102421262,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,VH071- VOLQUETA FLO9,0W1Y
637,357041060842583,CalAmp 2630 - 3G - LMU2631H-H000-G1000,VH262 CAMION TURBO S,0WGE
638,358077093351340,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ526 420D CATERPILL,0Y1Y
639,358077093310478,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,KOMATSU MQ096,0Y21
640,354514102543412,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,HYSTERQ446,0Y2K
641,358077093308886,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ 544 RETRO CATERPI,0Y3P
642,358077093358055,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ523 KOMATSU WA380-,0Y6J
643,358077093191696,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ446- HYSTER H250HD,0Y84
644,358077093407365,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ608 H210HD HYSTER,0YBN
645,358077093307128,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ049-HYSTER H180H,0YCA
646,358077093350722,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MQ614 KOMATSUWA380-3,0YCY
647,354514102535236,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,HITACHY MQ595,12RZ
648,357041060781401,CalAmp 2630 - 3G - LMU2631H-H000-G1000,VH353 VOLQUETA SRS06,O822
649,352739091009735,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,VH447-  Camioneta RM,P141
650,354514102407279,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,COMPRESOR MQ216,S556
651,354514102371350,CalAmp 2630 - 3G - LMU2631H-H000-G1000,VH448 RMV793,T801
652,357041069238858,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,SY013NCC23888,0TAC
653,868574042012430,Queclink GV55W,GKM218,0MWG
654,868574042672068,Queclink GV55W,LLO669,0ZGV
655,868574042788450,Queclink GV55W,COC560,14EH
656,868574042768650,Queclink GV55W,TGL327,0ODC
657,868574042789078,Queclink GV55W,CGT374,13Q9
658,868574042782693,Queclink GV55W,OWE652,13QH
659,868574042782586,Queclink GV55W,LLC363,14EJ
660,868574042904388,Queclink GV55W,LER980,15IW
661,868574042901921,Queclink GV55W,GDY126,14E4
662,868574042841184,Queclink GV55W,SUNWARD0864,15EX
663,868574042839816,Queclink GV55W,SUNWARD0858,15EZ
664,352556102057457,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WFE450,0O94
665,357041064225843,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,VMU355,0WLA
666,6B301GQD,VidFleet 4K,JUX889 VF,11D0
667,6B301GP9,VidFleet 4K,LJT398 VF,14AW
668,868574042891650,Queclink GV55W,LJT398,14OW
669,6B301GNP,VidFleet 4K,WNM883 VF,14YG
670,868574042744958,Queclink GV55W,WCO346,0ZDS
671,868574042733274,Queclink GV55W,TOQ747,0ZEP
672,868574042746276,Queclink GV55W, JOW841,12FQ
673,868574042763065,Queclink GV55W,SY007CD5530K8,12HS
674,868574042676879,Queclink GV55W,SSP453,12IZ
675,868574042781398,Queclink GV55W,TLP769,12SF
676,354514101468546,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SY021NCCT8178,0U9S
677,868574042782115,Queclink GV55W,SY021CEN538S8,12Q0
678,868574042785118,Queclink GV55W,SY021CEN539S8,12Q5
679,868574042784525,Queclink GV55W,LZR893,13E8
680,868574042913769,Queclink GV55W,TUN468,15MT
681,868574042890371,Queclink GV55W,CATERPILLAR6564,152W
682,352556101968084,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,LKP069,0EAK
683,358077091142212,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,LKP067,12NG
684,868574042920046,Queclink GV55W,EXCAVADORA LOVOL,15F4
685,868574042893664,Queclink GV55W,CAT 0237,15LL
686,358077091399184,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",VIBROCOMPATA XS122,0GKD
687,354514101460337,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,CAT0906HTJRF00918,0NPG
688,868574042727839,Queclink GV55W,ZX290LC-5N,0QC2
689,868574042719356,Queclink GV55W,CAT0D5K2CKYY01480,0ZGQ
690,868574042711833,Queclink GV55W,CAT0416FCLBF06500,0ZK7
691,868574042742648,Queclink GV55W,EXCAVATOR ZX210LC,12PC
692,868574042789862,Queclink GV55W,WNM585,12QH
693,868574042794227,Queclink GV55W,KPK433,12RW
694,868574042794086,Queclink GV55W,KPK432,13DE
695,868574042876099,Queclink GV55W,CAT0246DTHMR01463,14GK
696,868574042850102,Queclink GV55W,LHN354,15KF
697,868574042910377,Queclink GV55W,LHN392,15KG
698,868574042657606,Queclink GV55W,SY02BCC33098,12GI
699,868574042607916,Queclink GV55W,TFQ360,03WU
700,868574042605985,Queclink GV55W,SWO243,03Y1
701,868574042629795,Queclink GV55W, UFY536 ,0CYG
702,863457051684064,Queclink GL 300W,SANY SY55C,01HV
703,868574042788948,Queclink GV55W,VOLVO EC55D,13QG
704,868574042911110,Queclink GV55W,VOLVO EC35D,14CK
705,868574042796297,Queclink GV55W,SY007CEP598K8,12Q1
706,868574042784079,Queclink GV55W,SY007CEP798K8,13K1
707,868574042797873,Queclink GV55W,SY007CEP797K8,13K7
708,868574042756200,Queclink GV55W,SY005CEP007K8,04UJ
709,868574042739453,Queclink GV55W,SY003CD2961K8,0XGX
710,868574042658448,Queclink GV55W,SY003CD2962K8,0XIP
711,868574042749478,Queclink GV55W,SY005CD3562K8,0ZCT
712,6B301GQM,VidFleet 4K,SXE951 VF,11CT
713,354514102406495,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LLQ276,12MV
714,354514102532704,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,UFW730,12MX
715,358077093392096,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,EQW791,12N4
716,354514102538875,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,EST294,12ND
717,868574042912274,Queclink GV55W,RET416D 2055,13ON
718,868574042904883,Queclink GV55W,DYNAPAC CP 5591,13OO
719,868574042781679,Queclink GV55W,VIBCS533E 2992,13PR
720,6B301GNY,VidFleet 4K,SXE947 VF,15PY
721,6B301GLX,VidFleet 4K,SXE953 VF,15Q2
722,6B301GSS,VidFleet 4K,SXF331 VF,15QJ
723,6B301GER,VidFleet 4K,GDW933 VF,15QK
724,6B301GQ4,VidFleet 4K,SXE949 VF,15QL
725,6B301GRB,VidFleet 4K,SXE948 VF,15QP
726,6B301GRE,VidFleet 4K,SXE945 VF,15QQ
727,6B301GNT,VidFleet 4K,EQW791 VF,15QR
728,6B301GPB,VidFleet 4K,LLQ276 VF,15QV
729,6B301A99,VidFleet 4K,EQW975 VF,15R0
730,6B301GQP,VidFleet 4K,UFW730 VF,15R9
731,6B301G28,VidFleet 4K,SXE950 VF,15RG
732,6B301GQC,VidFleet 4K,SXE946 VF,15RW
733,6B301GR0,VidFleet 4K,SXE944 VF,15RX
734,868574042661681,Queclink GV55W,SY013CD1911K8,0FS7
735,868574042728290,Queclink GV55W,CAT00420JL9T01356,0ZK5
736,868574042853718,Queclink GV55W,QID631,14HK
737,868574042884978,Queclink GV55W,HYUNDAI H940C,15AT
738,868574042467816,Queclink GV55W,SL9563CEM0208,12QY
739,354514102535269,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,187 26,0EGL
740,6B301AUE,VidFleet 4K,352 03,13TY
741,6B301AS1,VidFleet 4K,161 18,144J
742,6B301AZW,VidFleet 4K,180 14,145K
743,6B301B7P,VidFleet 4K,161 44,145R
744,6B301ALE,VidFleet 4K,180 13,147J
745,6B301AJV,VidFleet 4K,463 18,14AS
746,6B301AWV,VidFleet 4K,187 14,14AU
747,6B301AJF,VidFleet 4K,118 04,14AZ
748,6B301AYR,VidFleet 4K,460 01,14BA
749,6B301AVA,VidFleet 4K,186 75,14BK
750,354514102534577,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,187 18,14PP
751,354514102534551,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,187 19,15GR
752,354514102533025,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,186 73,15GS
753,868574042785076,Queclink GV55W,SY007CEP799K8,13K2
754,868574042789847,Queclink GV55W,SY007CEQ663K8,14DY
755,868574042835350,Queclink GV55W,EXCAVADORA1010,14H4
756,868574042734900,Queclink GV55W,SY007SCD35838,0ZCS
757,868574042658331,Queclink GV55W,SY003CD2963K8,0Z84
758,863457051930590,Queclink GV300W,SY0079CD33918,494Q
759,863457051935961,Queclink GV300W,SY0079CD33928,663A
760,354514101466599,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SR125CCD00808,0VTL
761,868574042796644,Queclink GV55W,DCY882,12RO
762,868574042688528,Queclink GV55W,LMY368,12OI
763,868574042785100,Queclink GV55W,EXCAVADORA 0583,13I0
764,868574042686027,Queclink GV55W,SY007CD5103K8,12GP
765,868574042909205,Queclink GV55W,EXCAVADORA 5934,14N2
766,868574042890348,Queclink GV55W,EXCAVADORA 5517,14N5
767,868574042909973,Queclink GV55W,EXCAVADORA 5558,14N6
768,868574042463328,Queclink GV55W,KZV723,12QP
769,868574042784764,Queclink GV55W,WOS317,12QV
770,868574042785563,Queclink GV55W,TTT660,12R8
771,868574042782677,Queclink GV55W,JTY640,12R9
772,868574042785654,Queclink GV55W,BGC732,12RA
773,868574042465000,Queclink GV55W,JKU274,12RB
774,868574042574918,Queclink GV55W,WCK764,12RC
775,868574042782149,Queclink GV55W,KSP290,13D3
776,868574042797386,Queclink GV55W,NHU140,13D5
777,868574042793989,Queclink GV55W, FSU682,13D6
778,868574042798236,Queclink GV55W,SPL980,13D8
779,868574042790613,Queclink GV55W,ERK256,13D9
780,868574042793807,Queclink GV55W,ERL448,13DA
781,868574042797824,Queclink GV55W,BHH284,13DB
782,868574042796636,Queclink GV55W,EJA584,13DC
783,868574042783477,Queclink GV55W,BUG907,13DD
784,868574042794656,Queclink GV55W,WCK684,13DF
785,862369031493261,Queclink GL 300W,13KB - LUZ MARINA,13KB
786,862369031495662,Queclink GL 300W,13KC - JUAN MANUEL,13KC
787,862369031479922,Queclink GL 300W,13KD,13KD
788,862369031485036,Queclink GL 300W,13KE,13KE
789,862369031491166,Queclink GL 300W,13KF - DANIEL CAICED,13KF
790,862369031491810,Queclink GL 300W,13KG - JENNY CUADROS,13KG
791,862369031499458,Queclink GL 300W,13KH - DALY CHACON,13KH
792,862369031486943,Queclink GL 300W,13KI-CAMILO MATEUS,13KI
793,862369031489251,Queclink GL 300W,13KJ- NATALI MORA,13KJ
794,862369031489483,Queclink GL 300W,13KK - VICENTE MUÑOZ,13KK
795,862369031473537,Queclink GL 300W,13KL - VISITACION MA,13KL
796,862369031489038,Queclink GL 300W,13KM - GLORIA LOPEZ,13KM
797,862369031498971,Queclink GL 300W,13KN,13KN
798,862369031483551,Queclink GL 300W,13KO - YOLANDA MONGU,13KO
799,862369031477504,Queclink GL 300W,13KP,13KP
800,862369031489921,Queclink GL 300W,13KQ,13KQ
801,862369031489590,Queclink GL 300W,13KR - ROSA DIAZ,13KR
802,862369031488964,Queclink GL 300W,13KS,13KS
803,862369031484922,Queclink GL 300W,13KT,13KT
804,862369031472307,Queclink GL 300W,13KU,13KU
805,862369031484112,Queclink GL 300W,13KV,13KV
806,862369031492453,Queclink GL 300W,13KW,13KW
807,862369031490119,Queclink GL 300W,13KX,13KX
808,862369031493097,Queclink GL 300W,13KY,13KY
809,862369031484872,Queclink GL 300W,13KZ,13KZ
810,862369031486109,Queclink GL 300W,13L0,13L0
811,862369031490226,Queclink GL 300W,13L1,13L1
812,862369031496272,Queclink GL 300W,13L2,13L2
813,862369031497825,Queclink GL 300W,13L3 - JHON CRUZ,13L3
814,862369031494947,Queclink GL 300W,13L4-NANCY BELTRAN,13L4
815,862369031480151,Queclink GL 300W,13L5-NELLY ROMERO,13L5
816,862369031495092,Queclink GL 300W,13L6,13L6
817,862369031491109,Queclink GL 300W,13L7-NESTOR CASTRO,13L7
818,862369031500461,Queclink GL 300W,13L8,13L8
819,862369031484252,Queclink GL 300W,13L9 - ANGELO ACERO,13L9
820,862369031489806,Queclink GL 300W,13LB - ELIZABETH DIA,13LB
821,862369031495100,Queclink GL 300W,13LC - ELISEO ORTIZ ,13LC
822,862369031484286,Queclink GL 300W,13LD,13LD
823,862369031484005,Queclink GL 300W,13LE,13LE
824,862369031473842,Queclink GL 300W,13LF,13LF
825,862369031498104,Queclink GL 300W,13LG-ANDREA CONTOR,13LG
826,862369031492792,Queclink GL 300W,13LH,13LH
827,862369031495282,Queclink GL 300W,13LI,13LI
828,862369031494475,Queclink GL 300W,13LJ,13LJ
829,862369031494640,Queclink GL 300W,13LK-ELVIRA DIAZ,13LK
830,862369031495712,Queclink GL 300W,13LL,13LL
831,862369031488634,Queclink GL 300W,13LM,13LM
832,862369031493436,Queclink GL 300W,13LN,13LN
833,862369031488683,Queclink GL 300W,13LO- CARLOS MORA,13LO
834,862369031489780,Queclink GL 300W,13LP,13LP
835,862369031489988,Queclink GL 300W,13LQ,13LQ
836,862369031476191,Queclink GL 300W,13LR,13LR
837,862369031479906,Queclink GL 300W,13LS,13LS
838,862369031485119,Queclink GL 300W,13LT,13LT
839,862369031499102,Queclink GL 300W,13LU,13LU
840,862369031492776,Queclink GL 300W,13M0 - CARLOS PAEZ,13M0
841,862369031485010,Queclink GV55W,13M9 - CAREN LOPEZ,13M9
842,862369031485002,Queclink GL 300W,13MB,13MB
843,862369031486240,Queclink GL 300W,13MC - FERNANDA SUAR,13MC
844,862369031495464,Queclink GL 300W,13MD - Liz Aley,13MD
845,862369031494707,Queclink GL 300W,13ME - LAURA CAMARGO,13ME
846,862369031494798,Queclink GL 300W,13MF - BENJAMIN VELA,13MF
847,862369031483494,Queclink GL 300W,13MG - DARWIN ,13MG
848,862369031477900,Queclink GL 300W,13MI,13MI
849,862369031471689,Queclink GL 300W,13MJ- JAVIER PEÑA,13MJ
850,862369031472026,Queclink GL 300W,13MK - CARLOS NARANJ,13MK
851,862369031472364,Queclink GL 300W,13ML - SANDRA LOPEZ,13ML
852,862369031472596,Queclink GL 300W,13MM-PATRICIA MONROY,13MM
853,862369031475730,Queclink GL 300W,13MQ,13MQ
854,862369031481100,Queclink GL 300W,13MW - Aura Cadena,13MW
855,862369031484054,Queclink GL 300W,13MY - MARIA CRISTIA,13MY
856,862369031485077,Queclink GL 300W,13MZ - Yury Mercedes,13MZ
857,862369031485093,Queclink GL 300W,13N0 - LUIS LAVERDE ,13N0
858,862369031485424,Queclink GL 300W,13N1,13N1
859,862369031488121,Queclink GL 300W,13N5 - DIANA PULIDO,13N5
860,862369031492172,Queclink GL 300W,13N8 - MARIA MERCEDE,13N8
861,862369031492958,Queclink GL 300W,13N9 - Daniel Parada,13N9
862,862369031493675,Queclink GL 300W,13NA,13NA
863,862369031495860,Queclink GL 300W,13NC,13NC
864,862369031497874,Queclink GL 300W,13NE - JAMES VAQUIRO,13NE
865,862369031497916,Queclink GL 300W,13NF - ROSALBA DIAZ,13NF
866,862369031498237,Queclink GL 300W,13NG - DIANA ALVAREZ,13NG
867,862369031498708,Queclink GL 300W,13NH - AURIS MORERA,13NH
868,862369031499003,Queclink GL 300W,13NI,13NI
