,Unit,Unit ID,Unit Type,IMEI
439,WOY529 VF,13T5,VidFleet 4K,6B301A8F
440,TGL285 VF,13T9,VidFleet 4K,6B301AHV
441,JUY851 VF,13TD,VidFleet 4K,6B301AT3
442,JUY906 VF,13TE,VidFleet 4K,6B301AHD
443,THS110 VF,13TH,VidFleet 4K,6B301ABE
444,TVA538 VF,13TI,VidFleet 4K,6B301AY4
445,TSM029 VF,13TL,VidFleet 4K,6B301AWP
446,WCW485 VF,13TM,VidFleet 4K,6B301AUL
447,FSU104 VF,13TR,VidFleet 4K,6B301AVG
448,JUY907 VF,13TU,VidFleet 4K,6B301BVL
449,SNG017 VF,13TW,VidFleet 4K,6B301AMH
450,JKU830 VF,13TZ,VidFleet 4K,6B301AXA
451,LXS366 VF,13U0,VidFleet 4K,6B301ANV
452,WOS344 VF,13U1,VidFleet 4K,6B301ALX
453,SWP488 VF,13U2,VidFleet 4K,6B301AJ5
454,WNM579 VF,13U8,VidFleet 4K,6B301B16
455,SBL009 VF,145J,VidFleet 4K,6B301ARP
456,KOK936 VF,145T,VidFleet 4K,6B301BN9
457,NNZ901 VF,145U,VidFleet 4K,6B301A5K
458,NHQ844 VF,146Z,VidFleet 4K,6B301AQ2
459,UPO081 VF,147E,VidFleet 4K,6B301B2L
460,JUY931 VF,147H,VidFleet 4K,6B301BUK
461,ERK901 VF,147M,VidFleet 4K,6B301B70
462,UAR729 VF,147S,VidFleet 4K,6B301BHJ
463,WFH891 VF,147Z,VidFleet 4K,6B301AFM
464,TLZ741 VF,14A9,VidFleet 4K,6B301AZG
465,NNZ902 VF,14AN,VidFleet 4K,6B301A9G
466,WOT564 VF,14AT,VidFleet 4K,6B301BV3
467,EYX840 VF,14B3,VidFleet 4K,6B301BN8
468,EQY796 VF,14B9,VidFleet 4K,6B301AHQ
469,TDS983 VF,14BC,VidFleet 4K,6B301AGB
470,FST589 VF,14BF,VidFleet 4K,6B301AT2
471,FST594 VF,14BI,VidFleet 4K,6B301AG3
472,TLZ740 VF,14BJ,VidFleet 4K,6B301BLG
473,ERK901,14DB,Queclink GV55W,868574042788732
474,WOS345,14DF,Queclink GV55W,868574042894761
475,UAR729,14E3,Queclink GV55W,868574042895214
476,SBL009,14E5,Queclink GV55W,868574042893060
477,KOK936,14E6,Queclink GV55W,868574042788351
478,JUY931,14EM,Queclink GV55W,868574042783725
479,EQZ328,14F4,Queclink GV55W,868574042785795
480,ERK710,14KD,Queclink GV55W,868574042843495
481,JUY610,14KL,Queclink GV55W,868574042898531
482,VKQ018,14KR,Queclink GV55W,868574042887849
483,FST594,14L0,Queclink GV55W,868574042858667
484,SKX929,14LZ,Queclink GV55W,868574042900451
485,NNZ902,14M5,Queclink GV55W,868574042892419
486,FSW159,14MR,Queclink GV55W,868574042903182
487,TLZ740,14MZ,Queclink GV55W,868574042894688
488,TDS983,14N0,Queclink GV55W,868574042858477
489,ERK706,14NM,Queclink GV55W,868574042894191
490,VXI523,14P5,Queclink GV55W,868574042875869
491,SKX529,14P6,Queclink GV55W,868574042921358
492,TLY276,14P7,Queclink GV55W,868574042919105
493,VXI522,14P8,Queclink GV55W,868574042907530
494,FSW160,14P9,Queclink GV55W,868574042893227
495,SKX463,14PB,Queclink GV55W,868574042900709
496,VIV543,14PK,Queclink GV55W,868574042921028
497,SOO660,14PT,Queclink GV55W,868574042901830
498,SKX911,14ZK,Queclink GV55W,868574042900279
499,WOY513,14ZN,Queclink GV55W,868574042866504
500,NNZ794,14ZO,Queclink GV55W,868574042883277
501,EYX831,14ZU,Queclink GV55W,868574042924832
502,SOO658,14ZV,Queclink GV55W,868574042893771
503,EQZ357,14ZW,Queclink GV55W,868574042898515
504,SKX701,14ZX,Queclink GV55W,868574042909544
505,WNN222,14ZY,Queclink GV55W,868574042910344
506,EYX832,1518,Queclink GV55W,868574042882121
507,SKX944,1519,Queclink GV55W,868574042899026
508,EXX444,1520,Queclink GV55W,868574042892112
509,EYX839,15A6,Queclink GV55W,868574042905922
510,WOY701,15AA,Queclink GV55W,868574042913710
511,SKX490,15AD,Queclink GV55W,868574042921077
512,EXX445,15AE,Queclink GV55W,868574042900527
513,JKV599,15AF,Queclink GV55W,868574042850789
514,SWT623,15AG,Queclink GV55W,868574042910252
515,TLY270,15AH,Queclink GV55W,868574042882246
516,NNZ788,15AI,Queclink GV55W,868574042846571
517,WOT368,15AN,Queclink GV55W,868574042894993
518,WOT657,15B0,Queclink GV55W,868574042882634
519,JKU545,15B5,Queclink GV55W,868574042918206
520,WCX743,15B6,Queclink GV55W,868574042892435
521,ERK576,15B7,Queclink GV55W,868574042926498
522,SKX457,15BB,Queclink GV55W,868574042867320
523,EYX838,15BC,Queclink GV55W,868574042897293
524,SOR490,15BD,Queclink GV55W,868574042870258
525,WOX451,15BF,Queclink GV55W,868574042871587
526,JKV581,15BJ,Queclink GV55W,868574042925003
527,WOT648,15BK,Queclink GV55W,868574042924741
528,WOT363,15BL,Queclink GV55W,868574042930557
529,SKX519,15BM,Queclink GV55W,868574042867437
530,WOT360,15BN,Queclink GV55W,868574042843594
531,WOT362,15BP,Queclink GV55W,868574042844972
532,TLY275,15BQ,Queclink GV55W,868574042863790
533,TLZ656,15BR,Queclink GV55W,868574042855341
534,TBK560,15BS,Queclink GV55W,868574042837984
535,SKX475,15BT,Queclink GV55W,868574042872759
536,TLZ645,15BV,Queclink GV55W,868574042901079
537,ERK707,15BW,Queclink GV55W,868574042872684
538,SKX456,15BX,Queclink GV55W,868574042902945
539,EQZ326,15C0,Queclink GV55W,868574042859772
540,TTZ928,15C1,Queclink GV55W,868574042863931
541,TKH132,15C3,Queclink GV55W,868574042890793
542,JUY261,15C4,Queclink GV55W,868574042899448
543,TLZ657,15C5,Queclink GV55W,868574042902143
544,WCX749,15CA,Queclink GV55W,868574042858535
545,EQZ971,15CC,Queclink GV55W,868574042862404
546,EQZ347,15CD,Queclink GV55W,868574042870142
547,WNM381,15CI,Queclink GV55W,868574042851035
548,WNM398,15CO,Queclink GV55W,868574042877055
549,TLY744,15CP,Queclink GV55W,868574042896923
550,WOY512,15CT,Queclink GV55W,868574042880760
551,WOT371,15CW,Queclink GV55W,868574042872338
552,WOT361,15CX,Queclink GV55W,868574042856414
553,EQZ327,15CY,Queclink GV55W,868574042848049
554,TLZ643,15D0,Queclink GV55W,868574042902127
555,WOX452,15D2,Queclink GV55W,868574042876933
556,WNM393 ,15D3,Queclink GV55W,868574042863261
557,WOT364,15D5,Queclink GV55W,868574042868013
558,EQZ355,15D7,Queclink GV55W,868574042898549
559,EQZ334,15D8,Queclink GV55W,868574042902697
560,WOT652,15D9,Queclink GV55W,868574042894696
561,JKV455,15DA,Queclink GV55W,868574042902663
562,JKU825,15DB,Queclink GV55W,868574042860028
563,JKV580,15DC,Queclink GV55W,868574042864368
564,EQZ354,15DD,Queclink GV55W,868574042870613
565,EQZ329,15DE,Queclink GV55W,868574042900006
566,TLZ647,15DF,Queclink GV55W,868574042884127
567,JUY618,15DG,Queclink GV55W,868574042864665
568,JUY258,15DI,Queclink GV55W,868574042866918
569,WOT375,15DJ,Queclink GV55W,868574042901780
570,EQZ330,15DK,Queclink GV55W,868574042888151
571,SKX511,15DM,Queclink GV55W,868574042915764
572,WOT365,15DN,Queclink GV55W,868574042931357
573,SKX685,15DO,Queclink GV55W,868574042910781
574,SMB365,15DP,Queclink GV55W,868574042914809
575,WOT651,15DQ,Queclink GV55W,868574042923503
576,SKX472,15DR,Queclink GV55W,868574042916234
577,SKX470,15DS,Queclink GV55W,868574042891536
578,SKX485,15DT,Queclink GV55W,868574042880133
579,SKX504,15DU,Queclink GV55W,868574042859152
580,SMB364,15DV,Queclink GV55W,868574042901012
581,SKX467,15DW,Queclink GV55W,868574042855242
582,WOT627,15DX,Queclink GV55W,868574042837844
583,SKX498,15DY,Queclink GV55W,868574042901483
584,SKX507,15DZ,Queclink GV55W,868574042930664
585,TLZ655,15E0,Queclink GV55W,868574042907878
586,JUY855,15E2,Queclink GV55W,868574042910724
587,SKX461,15E3,Queclink GV55W,868574042908934
588,JUY282 ,15E4,Queclink GV55W,868574042917422
589,JKV583,15E5,Queclink GV55W,868574042879705
590,EQZ353,15E7,Queclink GV55W,868574042929054
591,JKV582,15E9,Queclink GV55W,868574042914577
592,JUY269 ,15EA,Queclink GV55W,868574042898176
593,JUY621,15EG,Queclink GV55W,868574042844808
594,WOT366,15EH,Queclink GV55W,868574042914684
595,TLY273,15EI,Queclink GV55W,868574042914643
596,NNZ787,15EL,Queclink GV55W,868574042844410
597,SKX503,15EQ,Queclink GV55W,868574042886817
598,WOT616,15ER,Queclink GV55W,868574042893904
599,NNZ798,15EW,Queclink GV55W,868574042893367
600,NNZ730,15EY,Queclink GV55W,868574042931423
601,FSU882,15F1,Queclink GV55W,868574042927082
602,WNM385,15GE,Queclink GV55W,868574042920111
603,EXX442,15GN,Queclink GV55W,868574042915517
604,NNZ797,15GO,Queclink GV55W,868574042925078
605,SWT624,15GP,Queclink GV55W,868574042924428
606,CSC274,15HP,Queclink GV55W,868574042915871
607,EYX833,15HT,Queclink GV55W,868574042898994
608,SXX315,15HV,Queclink GV55W,868574042926621
609,JUY693,15HW,Queclink GV55W,868574042923172
610,ERK713,15HX,Queclink GV55W,868574042908124
611,TLZ652,15HY,Queclink GV55W,868574042900022
612,TLZ660,15I1,Queclink GV55W,868574042918313
613,WNM388,15I2,Queclink GV55W,868574042922679
614,VXI532,15I3,Queclink GV55W,868574042903844
615,SOR340,15IH,Queclink GV55W,868574042907829
616,EQZ322,15IM,Queclink GV55W,868574042908132
617,FSW157,15IV,Queclink GV55W,868574042922018
618,SOO657,15JT,Queclink GV55W,868574042913991
619,YAR184,15JU,Queclink GV55W,868574042903653
620,SKX679,15JW,Queclink GV55W,868574042914668
621,TLZ648,15K3,Queclink GV55W,868574042928064
622,EYX834,15NG,Queclink GV55W,868574042899968
623,VFE507,15ON,Queclink GV55W,868574042849187
624,ERK700,15PE,Queclink GV55W,868574042918081
625,THS195 VF,15R7,VidFleet 4K,6B301GN9
626,FST590,897B,Queclink GV55W,868574042598073
627,JMM376,15J4,Queclink GV55W,868574042928171
628,FQT705,15J5,Queclink GV55W,868574042903588
629,HFQ756,15OU,Queclink GV55W,868574042931225
630,EJN723,15OV,Queclink GV55W,868574042919139
631,EJT032,15OY,Queclink GV55W,868574042924147
632,SY007CEP807K8,13K8,Queclink GV55W,868574042787932
633,MQ624 HITACHIZX350LC,005I,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,354514102543396
634,VH432 SRR783,05WT,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102538867
635,VH263 - SRR782 TRACT,0UJF,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102545474
636,VH071- VOLQUETA FLO9,0W1Y,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102421262
637,VH262 CAMION TURBO S,0WGE,CalAmp 2630 - 3G - LMU2631H-H000-G1000,357041060842583
638,MQ526 420D CATERPILL,0Y1Y,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093351340
639,KOMATSU MQ096,0Y21,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093310478
640,HYSTERQ446,0Y2K,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102543412
641,MQ 544 RETRO CATERPI,0Y3P,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093308886
642,MQ523 KOMATSU WA380-,0Y6J,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093358055
643,MQ446- HYSTER H250HD,0Y84,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093191696
644,MQ608 H210HD HYSTER,0YBN,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093407365
645,MQ049-HYSTER H180H,0YCA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093307128
646,MQ614 KOMATSUWA380-3,0YCY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093350722
647,HITACHY MQ595,12RZ,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102535236
648,VH353 VOLQUETA SRS06,O822,CalAmp 2630 - 3G - LMU2631H-H000-G1000,357041060781401
649,VH447-  Camioneta RM,P141,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,352739091009735
650,COMPRESOR MQ216,S556,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102407279
651,VH448 RMV793,T801,CalAmp 2630 - 3G - LMU2631H-H000-G1000,354514102371350
652,SY013NCC23888,0TAC,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,357041069238858
653,GKM218,0MWG,Queclink GV55W,868574042012430
654,LLO669,0ZGV,Queclink GV55W,868574042672068
655,COC560,14EH,Queclink GV55W,868574042788450
656,TGL327,0ODC,Queclink GV55W,868574042768650
657,CGT374,13Q9,Queclink GV55W,868574042789078
658,OWE652,13QH,Queclink GV55W,868574042782693
659,LLC363,14EJ,Queclink GV55W,868574042782586
660,LER980,15IW,Queclink GV55W,868574042904388
661,GDY126,14E4,Queclink GV55W,868574042901921
662,SUNWARD0864,15EX,Queclink GV55W,868574042841184
663,SUNWARD0858,15EZ,Queclink GV55W,868574042839816
664,WFE450,0O94,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102057457
665,VMU355,0WLA,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,357041064225843
666,JUX889 VF,11D0,VidFleet 4K,6B301GQD
667,LJT398 VF,14AW,VidFleet 4K,6B301GP9
668,LJT398,14OW,Queclink GV55W,868574042891650
669,WNM883 VF,14YG,VidFleet 4K,6B301GNP
670,WCO346,0ZDS,Queclink GV55W,868574042744958
671,TOQ747,0ZEP,Queclink GV55W,868574042733274
672, JOW841,12FQ,Queclink GV55W,868574042746276
673,SY007CD5530K8,12HS,Queclink GV55W,868574042763065
674,SSP453,12IZ,Queclink GV55W,868574042676879
675,TLP769,12SF,Queclink GV55W,868574042781398
676,SY021NCCT8178,0U9S,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101468546
677,SY021CEN538S8,12Q0,Queclink GV55W,868574042782115
678,SY021CEN539S8,12Q5,Queclink GV55W,868574042785118
679,LZR893,13E8,Queclink GV55W,868574042784525
680,TUN468,15MT,Queclink GV55W,868574042913769
681,CATERPILLAR6564,152W,Queclink GV55W,868574042890371
682,LKP069,0EAK,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,352556101968084
683,LKP067,12NG,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358077091142212
684,EXCAVADORA LOVOL,15F4,Queclink GV55W,868574042920046
685,CAT 0237,15LL,Queclink GV55W,868574042893664
686,VIBROCOMPATA XS122,0GKD,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",358077091399184
687,CAT0906HTJRF00918,0NPG,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101460337
688,ZX290LC-5N,0QC2,Queclink GV55W,868574042727839
689,CAT0D5K2CKYY01480,0ZGQ,Queclink GV55W,868574042719356
690,CAT0416FCLBF06500,0ZK7,Queclink GV55W,868574042711833
691,EXCAVATOR ZX210LC,12PC,Queclink GV55W,868574042742648
692,WNM585,12QH,Queclink GV55W,868574042789862
693,KPK433,12RW,Queclink GV55W,868574042794227
694,KPK432,13DE,Queclink GV55W,868574042794086
695,CAT0246DTHMR01463,14GK,Queclink GV55W,868574042876099
696,LHN354,15KF,Queclink GV55W,868574042850102
697,LHN392,15KG,Queclink GV55W,868574042910377
698,SY02BCC33098,12GI,Queclink GV55W,868574042657606
699,TFQ360,03WU,Queclink GV55W,868574042607916
700,SWO243,03Y1,Queclink GV55W,868574042605985
701, UFY536 ,0CYG,Queclink GV55W,868574042629795
702,SANY SY55C,01HV,Queclink GL 300W,863457051684064
703,VOLVO EC55D,13QG,Queclink GV55W,868574042788948
704,VOLVO EC35D,14CK,Queclink GV55W,868574042911110
705,SY007CEP598K8,12Q1,Queclink GV55W,868574042796297
706,SY007CEP798K8,13K1,Queclink GV55W,868574042784079
707,SY007CEP797K8,13K7,Queclink GV55W,868574042797873
708,SY005CEP007K8,04UJ,Queclink GV55W,868574042756200
709,SY003CD2961K8,0XGX,Queclink GV55W,868574042739453
710,SY003CD2962K8,0XIP,Queclink GV55W,868574042658448
711,SY005CD3562K8,0ZCT,Queclink GV55W,868574042749478
712,SXE951 VF,11CT,VidFleet 4K,6B301GQM
713,LLQ276,12MV,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102406495
714,UFW730,12MX,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102532704
715,EQW791,12N4,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358077093392096
716,EST294,12ND,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102538875
717,RET416D 2055,13ON,Queclink GV55W,868574042912274
718,DYNAPAC CP 5591,13OO,Queclink GV55W,868574042904883
719,VIBCS533E 2992,13PR,Queclink GV55W,868574042781679
720,SXE947 VF,15PY,VidFleet 4K,6B301GNY
721,SXE953 VF,15Q2,VidFleet 4K,6B301GLX
722,SXF331 VF,15QJ,VidFleet 4K,6B301GSS
723,GDW933 VF,15QK,VidFleet 4K,6B301GER
724,SXE949 VF,15QL,VidFleet 4K,6B301GQ4
725,SXE948 VF,15QP,VidFleet 4K,6B301GRB
726,SXE945 VF,15QQ,VidFleet 4K,6B301GRE
727,EQW791 VF,15QR,VidFleet 4K,6B301GNT
728,LLQ276 VF,15QV,VidFleet 4K,6B301GPB
729,EQW975 VF,15R0,VidFleet 4K,6B301A99
730,UFW730 VF,15R9,VidFleet 4K,6B301GQP
731,SXE950 VF,15RG,VidFleet 4K,6B301G28
732,SXE946 VF,15RW,VidFleet 4K,6B301GQC
733,SXE944 VF,15RX,VidFleet 4K,6B301GR0
734,SY013CD1911K8,0FS7,Queclink GV55W,868574042661681
735,CAT00420JL9T01356,0ZK5,Queclink GV55W,868574042728290
736,QID631,14HK,Queclink GV55W,868574042853718
737,HYUNDAI H940C,15AT,Queclink GV55W,868574042884978
738,SL9563CEM0208,12QY,Queclink GV55W,868574042467816
739,187 26,0EGL,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102535269
740,352 03,13TY,VidFleet 4K,6B301AUE
741,161 18,144J,VidFleet 4K,6B301AS1
742,180 14,145K,VidFleet 4K,6B301AZW
743,161 44,145R,VidFleet 4K,6B301B7P
744,180 13,147J,VidFleet 4K,6B301ALE
745,463 18,14AS,VidFleet 4K,6B301AJV
746,187 14,14AU,VidFleet 4K,6B301AWV
747,118 04,14AZ,VidFleet 4K,6B301AJF
748,460 01,14BA,VidFleet 4K,6B301AYR
749,186 75,14BK,VidFleet 4K,6B301AVA
750,187 18,14PP,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534577
751,187 19,15GR,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534551
752,186 73,15GS,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102533025
753,SY007CEP799K8,13K2,Queclink GV55W,868574042785076
754,SY007CEQ663K8,14DY,Queclink GV55W,868574042789847
755,EXCAVADORA1010,14H4,Queclink GV55W,868574042835350
756,SY007SCD35838,0ZCS,Queclink GV55W,868574042734900
757,SY003CD2963K8,0Z84,Queclink GV55W,868574042658331
758,SY0079CD33918,494Q,Queclink GV300W,863457051930590
759,SY0079CD33928,663A,Queclink GV300W,863457051935961
760,SR125CCD00808,0VTL,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101466599
761,DCY882,12RO,Queclink GV55W,868574042796644
762,LMY368,12OI,Queclink GV55W,868574042688528
763,EXCAVADORA 0583,13I0,Queclink GV55W,868574042785100
764,SY007CD5103K8,12GP,Queclink GV55W,868574042686027
765,EXCAVADORA 5934,14N2,Queclink GV55W,868574042909205
766,EXCAVADORA 5517,14N5,Queclink GV55W,868574042890348
767,EXCAVADORA 5558,14N6,Queclink GV55W,868574042909973
768,KZV723,12QP,Queclink GV55W,868574042463328
769,WOS317,12QV,Queclink GV55W,868574042784764
770,TTT660,12R8,Queclink GV55W,868574042785563
771,JTY640,12R9,Queclink GV55W,868574042782677
772,BGC732,12RA,Queclink GV55W,868574042785654
773,JKU274,12RB,Queclink GV55W,868574042465000
774,WCK764,12RC,Queclink GV55W,868574042574918
775,KSP290,13D3,Queclink GV55W,868574042782149
776,NHU140,13D5,Queclink GV55W,868574042797386
777, FSU682,13D6,Queclink GV55W,868574042793989
778,SPL980,13D8,Queclink GV55W,868574042798236
779,ERK256,13D9,Queclink GV55W,868574042790613
780,ERL448,13DA,Queclink GV55W,868574042793807
781,BHH284,13DB,Queclink GV55W,868574042797824
782,EJA584,13DC,Queclink GV55W,868574042796636
783,BUG907,13DD,Queclink GV55W,868574042783477
784,WCK684,13DF,Queclink GV55W,868574042794656
785,13KB - LUZ MARINA,13KB,Queclink GL 300W,862369031493261
786,13KC - JUAN MANUEL,13KC,Queclink GL 300W,862369031495662
787,13KD,13KD,Queclink GL 300W,862369031479922
788,13KE,13KE,Queclink GL 300W,862369031485036
789,13KF - DANIEL CAICED,13KF,Queclink GL 300W,862369031491166
790,13KG - JENNY CUADROS,13KG,Queclink GL 300W,862369031491810
791,13KH - DALY CHACON,13KH,Queclink GL 300W,862369031499458
792,13KI-CAMILO MATEUS,13KI,Queclink GL 300W,862369031486943
793,13KJ- NATALI MORA,13KJ,Queclink GL 300W,862369031489251
794,13KK - VICENTE MUÑOZ,13KK,Queclink GL 300W,862369031489483
795,13KL - VISITACION MA,13KL,Queclink GL 300W,862369031473537
796,13KM - GLORIA LOPEZ,13KM,Queclink GL 300W,862369031489038
797,13KN,13KN,Queclink GL 300W,862369031498971
798,13KO - YOLANDA MONGU,13KO,Queclink GL 300W,862369031483551
799,13KP,13KP,Queclink GL 300W,862369031477504
800,13KQ,13KQ,Queclink GL 300W,862369031489921
801,13KR - ROSA DIAZ,13KR,Queclink GL 300W,862369031489590
802,13KS,13KS,Queclink GL 300W,862369031488964
803,13KT,13KT,Queclink GL 300W,862369031484922
804,13KU,13KU,Queclink GL 300W,862369031472307
805,13KV,13KV,Queclink GL 300W,862369031484112
806,13KW,13KW,Queclink GL 300W,862369031492453
807,13KX,13KX,Queclink GL 300W,862369031490119
808,13KY,13KY,Queclink GL 300W,862369031493097
809,13KZ,13KZ,Queclink GL 300W,862369031484872
810,13L0,13L0,Queclink GL 300W,862369031486109
811,13L1,13L1,Queclink GL 300W,862369031490226
812,13L2,13L2,Queclink GL 300W,862369031496272
813,13L3 - JHON CRUZ,13L3,Queclink GL 300W,862369031497825
814,13L4-NANCY BELTRAN,13L4,Queclink GL 300W,862369031494947
815,13L5-NELLY ROMERO,13L5,Queclink GL 300W,862369031480151
816,13L6,13L6,Queclink GL 300W,862369031495092
817,13L7-NESTOR CASTRO,13L7,Queclink GL 300W,862369031491109
818,13L8,13L8,Queclink GL 300W,862369031500461
819,13L9 - ANGELO ACERO,13L9,Queclink GL 300W,862369031484252
820,13LB - ELIZABETH DIA,13LB,Queclink GL 300W,862369031489806
821,13LC - ELISEO ORTIZ ,13LC,Queclink GL 300W,862369031495100
822,13LD,13LD,Queclink GL 300W,862369031484286
823,13LE,13LE,Queclink GL 300W,862369031484005
824,13LF,13LF,Queclink GL 300W,862369031473842
825,13LG-ANDREA CONTOR,13LG,Queclink GL 300W,862369031498104
826,13LH,13LH,Queclink GL 300W,862369031492792
827,13LI,13LI,Queclink GL 300W,862369031495282
828,13LJ,13LJ,Queclink GL 300W,862369031494475
829,13LK-ELVIRA DIAZ,13LK,Queclink GL 300W,862369031494640
830,13LL,13LL,Queclink GL 300W,862369031495712
831,13LM,13LM,Queclink GL 300W,862369031488634
832,13LN,13LN,Queclink GL 300W,862369031493436
833,13LO- CARLOS MORA,13LO,Queclink GL 300W,862369031488683
834,13LP,13LP,Queclink GL 300W,862369031489780
835,13LQ,13LQ,Queclink GL 300W,862369031489988
836,13LR,13LR,Queclink GL 300W,862369031476191
837,13LS,13LS,Queclink GL 300W,862369031479906
838,13LT,13LT,Queclink GL 300W,862369031485119
839,13LU,13LU,Queclink GL 300W,862369031499102
840,13M0 - CARLOS PAEZ,13M0,Queclink GL 300W,862369031492776
841,13M9 - CAREN LOPEZ,13M9,Queclink GV55W,862369031485010
842,13MB,13MB,Queclink GL 300W,862369031485002
843,13MC - FERNANDA SUAR,13MC,Queclink GL 300W,862369031486240
844,13MD - Liz Aley,13MD,Queclink GL 300W,862369031495464
845,13ME - LAURA CAMARGO,13ME,Queclink GL 300W,862369031494707
846,13MF - BENJAMIN VELA,13MF,Queclink GL 300W,862369031494798
847,13MG - DARWIN ,13MG,Queclink GL 300W,862369031483494
848,13MI,13MI,Queclink GL 300W,862369031477900
849,13MJ- JAVIER PEÑA,13MJ,Queclink GL 300W,862369031471689
850,13MK - CARLOS NARANJ,13MK,Queclink GL 300W,862369031472026
851,13ML - SANDRA LOPEZ,13ML,Queclink GL 300W,862369031472364
852,13MM-PATRICIA MONROY,13MM,Queclink GL 300W,862369031472596
853,13MQ,13MQ,Queclink GL 300W,862369031475730
854,13MW - Aura Cadena,13MW,Queclink GL 300W,862369031481100
855,13MY - MARIA CRISTIA,13MY,Queclink GL 300W,862369031484054
856,13MZ - Yury Mercedes,13MZ,Queclink GL 300W,862369031485077
857,13N0 - LUIS LAVERDE ,13N0,Queclink GL 300W,862369031485093
858,13N1,13N1,Queclink GL 300W,862369031485424
859,13N5 - DIANA PULIDO,13N5,Queclink GL 300W,862369031488121
860,13N8 - MARIA MERCEDE,13N8,Queclink GL 300W,862369031492172
861,13N9 - Daniel Parada,13N9,Queclink GL 300W,862369031492958
862,13NA,13NA,Queclink GL 300W,862369031493675
863,13NC,13NC,Queclink GL 300W,862369031495860
864,13NE - JAMES VAQUIRO,13NE,Queclink GL 300W,862369031497874
865,13NF - ROSALBA DIAZ,13NF,Queclink GL 300W,862369031497916
866,13NG - DIANA ALVAREZ,13NG,Queclink GL 300W,862369031498237
867,13NH - AURIS MORERA,13NH,Queclink GL 300W,862369031498708
868,13NI,13NI,Queclink GL 300W,862369031499003
